country_name,country_code,Year,remittance_received,remittance_paid,gdp,unemployment_rate
Comoros,COM,1972,0.0,0.0,0.0,0.0
Cabo Verde,CPV,1972,0.0,0.0,0.0,0.0
Costa Rica,CRI,1972,0.0,0.0,0.0,0.0
Cuba,CUB,1972,0.0,0.0,0.0,0.0
Cayman Islands,CYM,1972,0.0,0.0,0.0,0.0
Cyprus,CYP,1972,0.0,0.0,0.0,0.0
Czechia,CZE,1972,0.0,0.0,0.0,0.0
Germany,DEU,1972,245852554.3,2722813721.0,0.0820051,0.0
Djibouti,DJI,1972,0.0,0.0,0.0,0.0
Dominica,DMA,1972,0.0,0.0,0.0,0.0
Denmark,DNK,1972,0.0,0.0,0.0,0.0
Dominican Republic,DOM,1972,24000000.0,0.0,1.20760793,0.0
Algeria,DZA,1972,227000000.0,0.0,3.354641451,0.0
Ecuador,ECU,1972,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",EGY,1972,0.0,0.0,0.0,0.0
Eritrea,ERI,1972,0.0,0.0,0.0,0.0
Spain,ESP,1972,0.0,0.0,0.0,0.0
Estonia,EST,1972,0.0,0.0,0.0,0.0
Ethiopia,ETH,1972,0.0,0.0,0.0,0.0
Finland,FIN,1972,0.0,0.0,0.0,0.0
Fiji,FJI,1972,0.0,0.0,0.0,0.0
France,FRA,1972,0.0,0.0,0.0,0.0
Faroe Islands,FRO,1972,0.0,0.0,0.0,0.0
"Micronesia, Fed. Sts.",FSM,1972,0.0,0.0,0.0,0.0
Gabon,GAB,1972,0.0,0.0,0.0,0.0
United Kingdom,GBR,1972,0.0,0.0,0.0,0.0
Georgia,GEO,1972,0.0,0.0,0.0,0.0
Ghana,GHA,1972,0.0,0.0,0.0,0.0
Gibraltar,GIB,1972,0.0,0.0,0.0,0.0
Guinea,GIN,1972,0.0,0.0,0.0,0.0
"Gambia, The",GMB,1972,0.0,0.0,0.0,0.0
Guinea-Bissau,GNB,1972,0.0,0.0,0.0,0.0
Equatorial Guinea,GNQ,1972,0.0,0.0,0.0,0.0
Greece,GRC,1972,0.0,0.0,0.0,0.0
Grenada,GRD,1972,0.0,0.0,0.0,0.0
Greenland,GRL,1972,0.0,0.0,0.0,0.0
Guatemala,GTM,1972,0.0,0.0,0.0,0.0
Guam,GUM,1972,0.0,0.0,0.0,0.0
Guyana,GUY,1972,0.0,0.0,0.0,0.0
"Hong Kong SAR, China",HKG,1972,0.0,0.0,0.0,0.0
Honduras,HND,1972,0.0,0.0,0.0,0.0
Croatia,HRV,1972,0.0,0.0,0.0,0.0
Haiti,HTI,1972,22579916.0,3279988.05,6.069886669,0.0
Hungary,HUN,1972,0.0,0.0,0.0,0.0
Indonesia,IDN,1972,0.0,0.0,0.0,0.0
Isle of Man,IMN,1972,0.0,0.0,0.0,0.0
India,IND,1972,0.0,0.0,0.0,0.0
Ireland,IRL,1972,0.0,0.0,0.0,0.0
"Iran, Islamic Rep.",IRN,1972,0.0,0.0,0.0,0.0
Iraq,IRQ,1972,0.0,0.0,0.0,0.0
Iceland,ISL,1972,0.0,0.0,0.0,0.0
Israel,ISR,1972,190000000.0,6000000.0,0.0,0.0
Italy,ITA,1972,1552426758.0,126869934.1,1.06872252,0.0
Jamaica,JAM,1972,0.0,0.0,0.0,0.0
Jordan,JOR,1972,20719978.33,0.0,2.627841061,0.0
Japan,JPN,1972,0.0,0.0,0.0,0.0
Kazakhstan,KAZ,1972,0.0,0.0,0.0,0.0
Kenya,KEN,1972,13859999.66,0.0,0.657720151,0.0
Kyrgyz Republic,KGZ,1972,0.0,0.0,0.0,0.0
Cambodia,KHM,1972,0.0,0.0,0.0,0.0
Kiribati,KIR,1972,0.0,0.0,0.0,0.0
St. Kitts and Nevis,KNA,1972,0.0,0.0,0.0,0.0
"Korea, Rep.",KOR,1972,0.0,0.0,0.0,0.0
Kuwait,KWT,1972,0.0,0.0,0.0,0.0
Lao PDR,LAO,1972,0.0,0.0,0.0,0.0
Lebanon,LBN,1972,0.0,0.0,0.0,0.0
Liberia,LBR,1972,0.0,0.0,0.0,0.0
Libya,LBY,1972,0.0,0.0,0.0,0.0
St. Lucia,LCA,1972,0.0,0.0,0.0,0.0
Liechtenstein,LIE,1972,0.0,0.0,0.0,0.0
Sri Lanka,LKA,1972,0.0,0.0,0.0,0.0
Lesotho,LSO,1972,0.0,0.0,0.0,0.0
Lithuania,LTU,1972,0.0,0.0,0.0,0.0
Luxembourg,LUX,1972,0.0,0.0,0.0,0.0
Latvia,LVA,1972,0.0,0.0,0.0,0.0
"Macao SAR, China",MAC,1972,0.0,0.0,0.0,0.0
St. Martin (French part),MAF,1972,0.0,0.0,0.0,0.0
Morocco,MAR,1972,0.0,0.0,0.0,0.0
Monaco,MCO,1972,0.0,0.0,0.0,0.0
Moldova,MDA,1972,0.0,0.0,0.0,0.0
Madagascar,MDG,1972,0.0,0.0,0.0,0.0
Maldives,MDV,1972,0.0,0.0,0.0,0.0
Mexico,MEX,1972,0.0,0.0,0.0,0.0
Marshall Islands,MHL,1972,0.0,0.0,0.0,0.0
North Macedonia,MKD,1972,0.0,0.0,0.0,0.0
Mali,MLI,1972,0.0,0.0,0.0,0.0
Malta,MLT,1972,17820796.97,4193128.586,6.038527611,0.0
Myanmar,MMR,1972,0.0,0.0,0.0,0.0
Montenegro,MNE,1972,0.0,0.0,0.0,0.0
Mongolia,MNG,1972,0.0,0.0,0.0,0.0
Northern Mariana Islands,MNP,1972,0.0,0.0,0.0,0.0
Mozambique,MOZ,1972,0.0,0.0,0.0,0.0
Mauritania,MRT,1972,0.0,0.0,0.0,0.0
Mauritius,MUS,1972,0.0,0.0,0.0,0.0
Malawi,MWI,1972,0.0,0.0,0.0,0.0
Malaysia,MYS,1972,0.0,0.0,0.0,0.0
Namibia,NAM,1972,0.0,0.0,0.0,0.0
New Caledonia,NCL,1972,0.0,0.0,0.0,0.0
Niger,NER,1972,0.0,0.0,0.0,0.0
Nigeria,NGA,1972,0.0,0.0,0.0,0.0
Nicaragua,NIC,1972,0.0,0.0,0.0,0.0
Netherlands,NLD,1972,262031433.1,308894805.9,0.47897628,0.0
Norway,NOR,1972,0.0,0.0,0.0,0.0
Nepal,NPL,1972,0.0,0.0,0.0,0.0
Nauru,NRU,1972,0.0,0.0,0.0,0.0
New Zealand,NZL,1972,107568000.8,52588798.52,1.124341185,0.0
Oman,OMN,1972,0.0,0.0,0.0,0.0
Pakistan,PAK,1972,0.0,0.0,0.0,0.0
Panama,PAN,1972,0.0,0.0,0.0,0.0
Peru,PER,1972,0.0,0.0,0.0,0.0
Philippines,PHL,1972,0.0,0.0,0.0,0.0
Palau,PLW,1972,0.0,0.0,0.0,0.0
Papua New Guinea,PNG,1972,0.0,0.0,0.0,0.0
Poland,POL,1972,0.0,0.0,0.0,0.0
Puerto Rico,PRI,1972,0.0,0.0,0.0,0.0
"Korea, Dem. People's Rep.",PRK,1972,0.0,0.0,0.0,0.0
Portugal,PRT,1972,0.0,0.0,0.0,0.0
Paraguay,PRY,1972,0.0,0.0,0.0,0.0
West Bank and Gaza,PSE,1972,0.0,0.0,0.0,0.0
French Polynesia,PYF,1972,0.0,0.0,0.0,0.0
Qatar,QAT,1972,0.0,0.0,0.0,0.0
Romania,ROU,1972,0.0,0.0,0.0,0.0
Russian Federation,RUS,1972,0.0,0.0,0.0,0.0
Rwanda,RWA,1972,0.0,0.0,0.0,0.0
Saudi Arabia,SAU,1972,0.0,267808471.7,0.0,0.0
Sudan,SDN,1972,0.0,0.0,0.0,0.0
Senegal,SEN,1972,0.0,0.0,0.0,0.0
Singapore,SGP,1972,0.0,0.0,0.0,0.0
Solomon Islands,SLB,1972,0.0,0.0,0.0,0.0
Sierra Leone,SLE,1972,0.0,0.0,0.0,0.0
El Salvador,SLV,1972,0.0,0.0,0.0,0.0
San Marino,SMR,1972,0.0,0.0,0.0,0.0
Somalia,SOM,1972,0.0,0.0,0.0,0.0
Serbia,SRB,1972,0.0,0.0,0.0,0.0
South Sudan,SSD,1972,0.0,0.0,0.0,0.0
Suriname,SUR,1972,0.0,0.0,0.0,0.0
Slovak Republic,SVK,1972,0.0,0.0,0.0,0.0
Slovenia,SVN,1972,0.0,0.0,0.0,0.0
Sweden,SWE,1972,12598646.16,31496614.46,0.025735696,0.0
Eswatini,SWZ,1972,0.0,0.0,0.0,0.0
Sint Maarten (Dutch part),SXM,1972,0.0,0.0,0.0,0.0
Seychelles,SYC,1972,0.0,0.0,0.0,0.0
Syrian Arab Republic,SYR,1972,0.0,0.0,0.0,0.0
Turks and Caicos Islands,TCA,1972,0.0,0.0,0.0,0.0
Chad,TCD,1972,0.0,0.0,0.0,0.0
Togo,TGO,1972,0.0,0.0,0.0,0.0
Thailand,THA,1972,0.0,0.0,0.0,0.0
Tajikistan,TJK,1972,0.0,0.0,0.0,0.0
Turkmenistan,TKM,1972,0.0,0.0,0.0,0.0
Timor-Leste,TLS,1972,0.0,0.0,0.0,0.0
Tonga,TON,1972,607909.739,48828.0915,0.0,0.0
Trinidad and Tobago,TTO,1972,0.0,0.0,0.0,0.0
Tunisia,TUN,1972,0.0,0.0,0.0,0.0
Tuvalu,TUV,1972,0.0,0.0,0.0,0.0
Tanzania,TZA,1972,0.0,0.0,0.0,0.0
Uganda,UGA,1972,0.0,0.0,0.0,0.0
Ukraine,UKR,1972,0.0,0.0,0.0,0.0
Uruguay,URY,1972,0.0,0.0,0.0,0.0
United States,USA,1972,0.0,670000000.0,0.0,0.0
Uzbekistan,UZB,1972,0.0,0.0,0.0,0.0
St. Vincent and the Grenadines,VCT,1972,0.0,0.0,0.0,0.0
"Venezuela, RB",VEN,1972,0.0,90000000.0,0.0,0.0
British Virgin Islands,VGB,1972,0.0,0.0,0.0,0.0
Virgin Islands (U.S.),VIR,1972,0.0,0.0,0.0,0.0
Vietnam,VNM,1972,0.0,0.0,0.0,0.0
Vanuatu,VUT,1972,0.0,0.0,0.0,0.0
Samoa,WSM,1972,0.0,0.0,0.0,0.0
Kosovo,XKX,1972,0.0,0.0,0.0,0.0
"Yemen, Rep.",YEM,1972,0.0,0.0,0.0,0.0
South Africa,ZAF,1972,16872322.08,279514373.8,0.068821924,0.0
Zambia,ZMB,1972,0.0,0.0,0.0,0.0
Zimbabwe,ZWE,1972,0.0,0.0,0.0,0.0
Aruba,ABW,1973,0.0,0.0,0.0,0.0
Afghanistan,AFG,1973,0.0,0.0,0.0,0.0
Angola,AGO,1973,0.0,0.0,0.0,0.0
Albania,ALB,1973,0.0,0.0,0.0,0.0
Andorra,AND,1973,0.0,0.0,0.0,0.0
United Arab Emirates,ARE,1973,0.0,0.0,0.0,0.0
Argentina,ARG,1973,0.0,0.0,0.0,0.0
Armenia,ARM,1973,0.0,0.0,0.0,0.0
American Samoa,ASM,1973,0.0,0.0,0.0,0.0
Antigua and Barbuda,ATG,1973,0.0,0.0,0.0,0.0
Australia,AUS,1973,280555023.2,193900329.6,0.439519872,0.0
Austria,AUT,1973,52594650.27,181810546.9,0.178193518,0.0
Azerbaijan,AZE,1973,0.0,0.0,0.0,0.0
Burundi,BDI,1973,0.0,0.0,0.0,0.0
Belgium,BEL,1973,0.0,0.0,0.0,0.0
Benin,BEN,1973,0.0,0.0,0.0,0.0
Burkina Faso,BFA,1973,0.0,0.0,0.0,0.0
Bangladesh,BGD,1973,0.0,0.0,0.0,0.0
Bulgaria,BGR,1973,0.0,0.0,0.0,0.0
Bahrain,BHR,1973,0.0,0.0,0.0,0.0
"Bahamas, The",BHS,1973,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,BIH,1973,0.0,0.0,0.0,0.0
Belarus,BLR,1973,0.0,0.0,0.0,0.0
Belize,BLZ,1973,0.0,0.0,0.0,0.0
Bermuda,BMU,1973,0.0,0.0,0.0,0.0
Bolivia,BOL,1973,0.0,0.0,0.0,0.0
Brazil,BRA,1973,0.0,0.0,0.0,0.0
Barbados,BRB,1973,6380088.329,816651.2847,0.0,0.0
Brunei Darussalam,BRN,1973,0.0,0.0,0.0,0.0
Bhutan,BTN,1973,0.0,0.0,0.0,0.0
Botswana,BWA,1973,0.0,0.0,0.0,0.0
Central African Republic,CAF,1973,0.0,0.0,0.0,0.0
Canada,CAN,1973,0.0,0.0,0.0,0.0
Switzerland,CHE,1973,0.0,0.0,0.0,0.0
Channel Islands,CHI,1973,0.0,0.0,0.0,0.0
Chile,CHL,1973,0.0,0.0,0.0,0.0
China,CHN,1973,0.0,0.0,0.0,0.0
Cameroon,CMR,1973,0.0,0.0,0.0,0.0
"Congo, Dem. Rep.",COD,1973,0.0,0.0,0.0,0.0
"Congo, Rep.",COG,1973,0.0,0.0,0.0,0.0
Colombia,COL,1973,29803249.36,14305560.11,0.288909875,0.0
Comoros,COM,1973,0.0,0.0,0.0,0.0
Cabo Verde,CPV,1973,0.0,0.0,0.0,0.0
Costa Rica,CRI,1973,0.0,0.0,0.0,0.0
Cuba,CUB,1973,0.0,0.0,0.0,0.0
Cayman Islands,CYM,1973,0.0,0.0,0.0,0.0
Cyprus,CYP,1973,0.0,0.0,0.0,0.0
Czechia,CZE,1973,0.0,0.0,0.0,0.0
Germany,DEU,1973,313813690.2,3690343262.0,0.078773633,0.0
Djibouti,DJI,1973,0.0,0.0,0.0,0.0
Dominica,DMA,1973,0.0,0.0,0.0,0.0
Denmark,DNK,1973,0.0,0.0,0.0,0.0
Dominican Republic,DOM,1973,24000000.0,0.0,1.023541453,0.0
Algeria,DZA,1973,225000000.0,0.0,2.583873093,0.0
Ecuador,ECU,1973,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",EGY,1973,0.0,0.0,0.0,0.0
Eritrea,ERI,1973,0.0,0.0,0.0,0.0
Spain,ESP,1973,0.0,0.0,0.0,0.0
Estonia,EST,1973,0.0,0.0,0.0,0.0
Ethiopia,ETH,1973,0.0,0.0,0.0,0.0
Finland,FIN,1973,0.0,0.0,0.0,0.0
Fiji,FJI,1973,0.0,0.0,0.0,0.0
France,FRA,1973,0.0,0.0,0.0,0.0
Faroe Islands,FRO,1973,0.0,0.0,0.0,0.0
"Micronesia, Fed. Sts.",FSM,1973,0.0,0.0,0.0,0.0
Gabon,GAB,1973,0.0,0.0,0.0,0.0
United Kingdom,GBR,1973,0.0,0.0,0.0,0.0
Georgia,GEO,1973,0.0,0.0,0.0,0.0
Ghana,GHA,1973,0.0,0.0,0.0,0.0
Gibraltar,GIB,1973,0.0,0.0,0.0,0.0
Guinea,GIN,1973,0.0,0.0,0.0,0.0
"Gambia, The",GMB,1973,0.0,0.0,0.0,0.0
Guinea-Bissau,GNB,1973,0.0,0.0,0.0,0.0
Equatorial Guinea,GNQ,1973,0.0,0.0,0.0,0.0
Greece,GRC,1973,0.0,0.0,0.0,0.0
Grenada,GRD,1973,0.0,0.0,0.0,0.0
Greenland,GRL,1973,0.0,0.0,0.0,0.0
Guatemala,GTM,1973,0.0,0.0,0.0,0.0
Guam,GUM,1973,0.0,0.0,0.0,0.0
Guyana,GUY,1973,0.0,0.0,0.0,0.0
"Hong Kong SAR, China",HKG,1973,0.0,0.0,0.0,0.0
Honduras,HND,1973,0.0,0.0,0.0,0.0
Croatia,HRV,1973,0.0,0.0,0.0,0.0
Haiti,HTI,1973,22540000.92,7940000.057,4.828631194,0.0
Hungary,HUN,1973,0.0,0.0,0.0,0.0
Indonesia,IDN,1973,0.0,0.0,0.0,0.0
Isle of Man,IMN,1973,0.0,0.0,0.0,0.0
India,IND,1973,0.0,0.0,0.0,0.0
Ireland,IRL,1973,0.0,0.0,0.0,0.0
"Iran, Islamic Rep.",IRN,1973,0.0,0.0,0.0,0.0
Iraq,IRQ,1973,0.0,0.0,0.0,0.0
Iceland,ISL,1973,0.0,0.0,0.0,0.0
Israel,ISR,1973,178000000.0,6000000.0,0.0,0.0
Italy,ITA,1973,1461209595.0,175003219.6,0.83263575,0.0
Jamaica,JAM,1973,0.0,0.0,0.0,0.0
Jordan,JOR,1973,44739208.22,0.0,4.740406474,0.0
Japan,JPN,1973,0.0,0.0,0.0,0.0
Kazakhstan,KAZ,1973,0.0,0.0,0.0,0.0
Kenya,KEN,1973,12539999.96,0.0,0.499800428,0.0
Kyrgyz Republic,KGZ,1973,0.0,0.0,0.0,0.0
Cambodia,KHM,1973,0.0,0.0,0.0,0.0
Kiribati,KIR,1973,0.0,0.0,0.0,0.0
St. Kitts and Nevis,KNA,1973,0.0,0.0,0.0,0.0
"Korea, Rep.",KOR,1973,0.0,0.0,0.0,0.0
Kuwait,KWT,1973,0.0,0.0,0.0,0.0
Lao PDR,LAO,1973,0.0,0.0,0.0,0.0
Lebanon,LBN,1973,0.0,0.0,0.0,0.0
Liberia,LBR,1973,0.0,0.0,0.0,0.0
Libya,LBY,1973,0.0,0.0,0.0,0.0
St. Lucia,LCA,1973,0.0,0.0,0.0,0.0
Liechtenstein,LIE,1973,0.0,0.0,0.0,0.0
Sri Lanka,LKA,1973,0.0,0.0,0.0,0.0
Lesotho,LSO,1973,0.0,0.0,0.0,0.0
Lithuania,LTU,1973,0.0,0.0,0.0,0.0
Luxembourg,LUX,1973,0.0,0.0,0.0,0.0
Latvia,LVA,1973,0.0,0.0,0.0,0.0
"Macao SAR, China",MAC,1973,0.0,0.0,0.0,0.0
St. Martin (French part),MAF,1973,0.0,0.0,0.0,0.0
Morocco,MAR,1973,0.0,0.0,0.0,0.0
Monaco,MCO,1973,0.0,0.0,0.0,0.0
Moldova,MDA,1973,0.0,0.0,0.0,0.0
Madagascar,MDG,1973,0.0,0.0,0.0,0.0
Maldives,MDV,1973,0.0,0.0,0.0,0.0
Mexico,MEX,1973,0.0,0.0,0.0,0.0
Marshall Islands,MHL,1973,0.0,0.0,0.0,0.0
North Macedonia,MKD,1973,0.0,0.0,0.0,0.0
Mali,MLI,1973,0.0,0.0,0.0,0.0
Malta,MLT,1973,19522953.03,4609586.239,5.648969507,0.0
Myanmar,MMR,1973,0.0,0.0,0.0,0.0
Montenegro,MNE,1973,0.0,0.0,0.0,0.0
Mongolia,MNG,1973,0.0,0.0,0.0,0.0
Northern Mariana Islands,MNP,1973,0.0,0.0,0.0,0.0
Mozambique,MOZ,1973,0.0,0.0,0.0,0.0
Mauritania,MRT,1973,0.0,0.0,0.0,0.0
Mauritius,MUS,1973,0.0,0.0,0.0,0.0
Malawi,MWI,1973,0.0,0.0,0.0,0.0
Malaysia,MYS,1973,0.0,0.0,0.0,0.0
Namibia,NAM,1973,0.0,0.0,0.0,0.0
New Caledonia,NCL,1973,0.0,0.0,0.0,0.0
Niger,NER,1973,0.0,0.0,0.0,0.0
Nigeria,NGA,1973,0.0,0.0,0.0,0.0
Nicaragua,NIC,1973,0.0,0.0,0.0,0.0
Netherlands,NLD,1973,367418853.8,402334350.6,0.511434022,0.0
Norway,NOR,1973,0.0,0.0,0.0,0.0
Nepal,NPL,1973,0.0,0.0,0.0,0.0
Nauru,NRU,1973,0.0,0.0,0.0,0.0
New Zealand,NZL,1973,156077774.0,77360290.53,1.219140269,0.0
Oman,OMN,1973,0.0,0.0,0.0,0.0
Pakistan,PAK,1973,0.0,0.0,0.0,0.0
Panama,PAN,1973,0.0,0.0,0.0,0.0
Peru,PER,1973,0.0,0.0,0.0,0.0
Philippines,PHL,1973,0.0,0.0,0.0,0.0
Palau,PLW,1973,0.0,0.0,0.0,0.0
Papua New Guinea,PNG,1973,0.0,0.0,0.0,0.0
Poland,POL,1973,0.0,0.0,0.0,0.0
Puerto Rico,PRI,1973,0.0,0.0,0.0,0.0
"Korea, Dem. People's Rep.",PRK,1973,0.0,0.0,0.0,0.0
Portugal,PRT,1973,0.0,0.0,0.0,0.0
Paraguay,PRY,1973,0.0,0.0,0.0,0.0
West Bank and Gaza,PSE,1973,0.0,0.0,0.0,0.0
French Polynesia,PYF,1973,0.0,0.0,0.0,0.0
Qatar,QAT,1973,0.0,0.0,0.0,0.0
Romania,ROU,1973,0.0,0.0,0.0,0.0
Russian Federation,RUS,1973,0.0,0.0,0.0,0.0
Rwanda,RWA,1973,0.0,0.0,0.0,0.0
Saudi Arabia,SAU,1973,0.0,391195251.5,0.0,0.0
Sudan,SDN,1973,0.0,0.0,0.0,0.0
Senegal,SEN,1973,0.0,0.0,0.0,0.0
Singapore,SGP,1973,0.0,0.0,0.0,0.0
Solomon Islands,SLB,1973,0.0,0.0,0.0,0.0
Sierra Leone,SLE,1973,0.0,0.0,0.0,0.0
El Salvador,SLV,1973,0.0,0.0,0.0,0.0
San Marino,SMR,1973,0.0,0.0,0.0,0.0
Somalia,SOM,1973,0.0,0.0,0.0,0.0
Serbia,SRB,1973,0.0,0.0,0.0,0.0
South Sudan,SSD,1973,0.0,0.0,0.0,0.0
Suriname,SUR,1973,0.0,0.0,0.0,0.0
Slovak Republic,SVK,1973,0.0,0.0,0.0,0.0
Slovenia,SVN,1973,0.0,0.0,0.0,0.0
Sweden,SWE,1973,16028392.79,45795410.16,0.02698157,0.0
Eswatini,SWZ,1973,0.0,0.0,0.0,0.0
Sint Maarten (Dutch part),SXM,1973,0.0,0.0,0.0,0.0
Seychelles,SYC,1973,0.0,0.0,0.0,0.0
Syrian Arab Republic,SYR,1973,0.0,0.0,0.0,0.0
Turks and Caicos Islands,TCA,1973,0.0,0.0,0.0,0.0
Chad,TCD,1973,0.0,0.0,0.0,0.0
Togo,TGO,1973,0.0,0.0,0.0,0.0
Thailand,THA,1973,0.0,0.0,0.0,0.0
Tajikistan,TJK,1973,0.0,0.0,0.0,0.0
Turkmenistan,TKM,1973,0.0,0.0,0.0,0.0
Timor-Leste,TLS,1973,0.0,0.0,0.0,0.0
Tonga,TON,1973,2062166.452,214453.9356,0.0,0.0
Trinidad and Tobago,TTO,1973,0.0,0.0,0.0,0.0
Tunisia,TUN,1973,0.0,0.0,0.0,0.0
Tuvalu,TUV,1973,0.0,0.0,0.0,0.0
Tanzania,TZA,1973,0.0,0.0,0.0,0.0
Uganda,UGA,1973,0.0,0.0,0.0,0.0
Ukraine,UKR,1973,0.0,0.0,0.0,0.0
Uruguay,URY,1973,0.0,0.0,0.0,0.0
United States,USA,1973,0.0,710000000.0,0.0,0.0
Uzbekistan,UZB,1973,0.0,0.0,0.0,0.0
St. Vincent and the Grenadines,VCT,1973,0.0,0.0,0.0,0.0
"Venezuela, RB",VEN,1973,0.0,106000000.0,0.0,0.0
British Virgin Islands,VGB,1973,0.0,0.0,0.0,0.0
Virgin Islands (U.S.),VIR,1973,0.0,0.0,0.0,0.0
Vietnam,VNM,1973,0.0,0.0,0.0,0.0
Vanuatu,VUT,1973,0.0,0.0,0.0,0.0
Samoa,WSM,1973,0.0,0.0,0.0,0.0
Kosovo,XKX,1973,0.0,0.0,0.0,0.0
"Yemen, Rep.",YEM,1973,0.0,0.0,0.0,0.0
South Africa,ZAF,1973,15878270.15,423839386.0,0.047735866,0.0
Zambia,ZMB,1973,0.0,0.0,0.0,0.0
Zimbabwe,ZWE,1973,0.0,0.0,0.0,0.0
Aruba,ABW,1974,0.0,0.0,0.0,0.0
Afghanistan,AFG,1974,0.0,0.0,0.0,0.0
Angola,AGO,1974,0.0,0.0,0.0,0.0
Albania,ALB,1974,0.0,0.0,0.0,0.0
Andorra,AND,1974,0.0,0.0,0.0,0.0
United Arab Emirates,ARE,1974,0.0,0.0,0.0,0.0
Argentina,ARG,1974,0.0,0.0,0.0,0.0
Armenia,ARM,1974,0.0,0.0,0.0,0.0
American Samoa,ASM,1974,0.0,0.0,0.0,0.0
Antigua and Barbuda,ATG,1974,0.0,0.0,0.0,0.0
Australia,AUS,1974,308759124.8,213557098.4,0.347061175,0.0
Austria,AUT,1974,80947891.24,271194152.8,0.230035526,0.0
Azerbaijan,AZE,1974,0.0,0.0,0.0,0.0
Burundi,BDI,1974,0.0,0.0,0.0,0.0
Belgium,BEL,1974,0.0,0.0,0.0,0.0
Benin,BEN,1974,7382490.635,2687941.313,1.331006207,0.0
Burkina Faso,BFA,1974,35940307.62,13680665.02,4.78481001,0.0
Bangladesh,BGD,1974,0.0,0.0,0.0,0.0
Bulgaria,BGR,1974,0.0,0.0,0.0,0.0
Bahrain,BHR,1974,0.0,0.0,0.0,0.0
"Bahamas, The",BHS,1974,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,BIH,1974,0.0,0.0,0.0,0.0
Belarus,BLR,1974,0.0,0.0,0.0,0.0
Belize,BLZ,1974,0.0,0.0,0.0,0.0
Bermuda,BMU,1974,0.0,0.0,0.0,0.0
Bolivia,BOL,1974,0.0,0.0,0.0,0.0
Brazil,BRA,1974,0.0,0.0,0.0,0.0
Barbados,BRB,1974,8133522.987,438333.5412,2.608531708,0.0
Brunei Darussalam,BRN,1974,0.0,0.0,0.0,0.0
Bhutan,BTN,1974,0.0,0.0,0.0,0.0
Botswana,BWA,1974,0.0,0.0,0.0,0.0
Central African Republic,CAF,1974,0.0,0.0,0.0,0.0
Canada,CAN,1974,0.0,0.0,0.0,0.0
Switzerland,CHE,1974,0.0,0.0,0.0,0.0
Channel Islands,CHI,1974,0.0,0.0,0.0,0.0
Chile,CHL,1974,0.0,0.0,0.0,0.0
China,CHN,1974,0.0,0.0,0.0,0.0
Cameroon,CMR,1974,0.0,0.0,0.0,0.0
"Congo, Dem. Rep.",COD,1974,0.0,0.0,0.0,0.0
"Congo, Rep.",COG,1974,0.0,0.0,0.0,0.0
Colombia,COL,1974,36079200.74,14431679.73,0.291666245,0.0
Comoros,COM,1974,0.0,0.0,0.0,0.0
Cabo Verde,CPV,1974,0.0,0.0,0.0,0.0
Costa Rica,CRI,1974,0.0,0.0,0.0,0.0
Cuba,CUB,1974,0.0,0.0,0.0,0.0
Cayman Islands,CYM,1974,0.0,0.0,0.0,0.0
Cyprus,CYP,1974,0.0,0.0,0.0,0.0
Czechia,CZE,1974,0.0,0.0,0.0,0.0
Germany,DEU,1974,357406890.9,4016875000.0,0.080261418,0.0
Djibouti,DJI,1974,0.0,0.0,0.0,0.0
Dominica,DMA,1974,0.0,0.0,0.0,0.0
Denmark,DNK,1974,0.0,0.0,0.0,0.0
Dominican Republic,DOM,1974,26799999.24,0.0,0.916020071,0.0
Algeria,DZA,1974,202000000.0,0.0,1.529159447,0.0
Ecuador,ECU,1974,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",EGY,1974,0.0,0.0,0.0,0.0
Eritrea,ERI,1974,0.0,0.0,0.0,0.0
Spain,ESP,1974,0.0,0.0,0.0,0.0
Estonia,EST,1974,0.0,0.0,0.0,0.0
Ethiopia,ETH,1974,0.0,0.0,0.0,0.0
Finland,FIN,1974,0.0,0.0,0.0,0.0
Fiji,FJI,1974,0.0,0.0,0.0,0.0
France,FRA,1974,0.0,0.0,0.0,0.0
Faroe Islands,FRO,1974,0.0,0.0,0.0,0.0
"Micronesia, Fed. Sts.",FSM,1974,0.0,0.0,0.0,0.0
Gabon,GAB,1974,0.0,0.0,0.0,0.0
United Kingdom,GBR,1974,0.0,0.0,0.0,0.0
Georgia,GEO,1974,0.0,0.0,0.0,0.0
Ghana,GHA,1974,0.0,0.0,0.0,0.0
Gibraltar,GIB,1974,0.0,0.0,0.0,0.0
Guinea,GIN,1974,0.0,0.0,0.0,0.0
"Gambia, The",GMB,1974,0.0,0.0,0.0,0.0
Guinea-Bissau,GNB,1974,0.0,0.0,0.0,0.0
Equatorial Guinea,GNQ,1974,0.0,0.0,0.0,0.0
Greece,GRC,1974,0.0,0.0,0.0,0.0
Grenada,GRD,1974,0.0,0.0,0.0,0.0
Greenland,GRL,1974,0.0,0.0,0.0,0.0
Guatemala,GTM,1974,0.0,0.0,0.0,0.0
Guam,GUM,1974,0.0,0.0,0.0,0.0
Guyana,GUY,1974,0.0,0.0,0.0,0.0
"Hong Kong SAR, China",HKG,1974,0.0,0.0,0.0,0.0
